timestamp,electricity_inflexible_load_mwh,electricity_charge_mwh,electricity_dispatch_mwh,electricity_load_mwh,heat_inflexible_load_mwh,heat_charge_mwh,heat_dispatch_mwh,heat_load_mwh,pv_generation_mwh,grid_import_mwh,grid_export_mwh,heat_pump_output,dh_import,grid_import_emissions_kg,grid_export_emissions_kg,dh_emissions_kg,total_load_mwh
2025-02-26 09:00:00,0.021534654947227193,0.009229137834525938,0.0,0.030763792781753133,0.22493581323143064,0.132409839981,0.0,0.3573456532124306,0.0385139368911,0.009647582658025206,-0.0,0.3573456532120583,-0.0,0.5528064863048443,-0.0,-0.0,0.38810944599418373
2025-02-26 10:00:00,0.02291666782110912,0.009821429066189623,0.0,0.03273809688729874,0.21884404107953187,0.132409839981,0.0,0.3512538810605319,0.0490664388979,0.08640897337418332,-0.0,0.3515600035098189,-0.0,4.951234174340704,-0.0,-0.0,0.38399197794783063
2025-02-26 11:00:00,0.023580237326028625,0.01010581599686941,0.0,0.033686053322898035,0.2112580606639599,0.132409839981,0.0,0.3436679006449599,0.053787308536,0.08452747524221567,-0.0,0.3439740230940358,-0.0,4.843424331378958,-0.0,-0.0,0.3773539539678579
2025-02-26 12:00:00,0.023845958506261183,0.010219696502683364,0.0,0.03406565500894455,0.20930409601146405,0.132409839981,0.0,0.341713935992464,0.0526334299099,0.0862323598812966,-0.0,0.3420200584413764,-0.0,4.941114221198295,-0.0,-0.0,0.37577959100140856
2025-02-26 13:00:00,0.023858706173076928,0.010225159788461538,0.0,0.034083865961538465,0.2088443396226415,0.132409839981,0.0,0.3412541796036415,0.0485678603616,0.245,-0.0,0.7402544932648326,-0.0,14.038499999999999,-0.0,-0.0,0.37533804556517997
2025-02-26 14:00:00,0.02340664227236136,0.010031418116726297,0.0,0.03343806038908766,0.2097638524002866,0.132409839981,0.0,0.3421736923812866,0.0427770583421,0.2360834396886549,-0.0,0.6588687262874151,-0.0,13.527581094159924,-0.0,-0.0,0.37561175277037423
2025-02-26 15:00:00,0.023447878251788908,0.010049090679338103,0.0,0.03349696893112701,0.2119476952471937,0.132409839981,0.0,0.3443575352281937,0.0354949144905,0.10935368397725587,-0.0,0.3460922291050358,-0.0,6.265966091896761,-0.0,-0.0,0.3778545041593207
2025-02-26 16:00:00,0.025617748651610026,0.010979035136404296,0.0,0.03659678378801432,0.22091294482923335,0.0946769763554,0.0,0.31558992118463336,0.0194313762766,-0.0,0.018459807462769998,0.09467697635542709,-0.0,-0.0,1.0577469676167208,-0.0,0.3521867049726477
2025-02-26 17:00:00,0.03232953929516995,0.01385551684078712,0.0,0.04618505613595707,0.2284989252448054,0.08694321710019998,0.0,0.31544214234500534,0.00122865802902,-0.0,0.0011672251275689999,0.08694321710028159,-0.0,-0.0,0.06688199980970369,-0.0,0.3616271984809624
2025-02-26 18:00:00,0.035952730698568885,0.01540831315652952,0.0,0.051361043855098404,0.23321142823023644,-0.0,0.0,0.23321142823023644,-0.0,-0.0,-0.0,-0.0,0.001750404315208065,-0.0,-0.0,0.059338706285553405,0.28457247208533487
2025-02-26 19:00:00,0.031326791953041146,0.013425767979874777,0.0,0.04475255993291592,0.2327516718414139,-0.0,0.0,0.2327516718414139,-0.0,-0.0,-0.0,-0.0,0.232751671841,-0.0,-0.0,7.8902816754099,0.2775042317743298
2025-02-26 20:00:00,0.026945857840787117,0.011548224788908766,0.0,0.038494082629695885,0.227349534272749,-0.0,0.0,0.227349534272749,-0.0,0.01374303234927749,-0.0,-0.0,0.227349534273,0.7874757536136001,-0.0,7.707149211854699,0.2658436169024449
