snapshot,export_mwh,elec_residual_mwh,elec_eps_mwh,heat_load_mwh,tes_e_mwh,batt_e_mwh,elec_ok,heat_chain_blocked,batt_full_or_cap,pv2b_at_cap,export_justified
2025-07-03 11:00:00,0.08282309377787356,-0.013887033651369715,0.00011701328316592129,0.030114043467876758,0.5428737315518892,0.048,False,False,False,False,False
2025-07-03 12:00:00,0.07548588024527356,-0.02165130656681184,0.00011711960039937388,0.02758538332935276,0.5417879840887855,0.048,False,False,False,False,False
2025-07-03 13:00:00,0.07370460452441273,-0.02173604015059182,0.00011718231483318427,0.027470444232147125,0.5407044081206079,0.048,False,False,False,False,False
2025-07-03 14:00:00,0.07038510158823999,-0.016049303533068333,0.00011787260109973166,0.02597623596847385,0.5131166360712036,0.048,False,False,False,False,False
2025-07-03 15:00:00,0.021700811117926544,-0.01604930353311217,0.00012069801065518783,0.026091175065679484,0.48546675477283674,0.08585663042292187,False,False,False,False,False
2025-07-04 05:00:00,0.0024695039199010217,-0.013570195921755686,0.00011061787274642218,0.031723190828755674,0.15,0.048,False,False,False,False,False
2025-07-04 06:00:00,0.01763240835763161,-0.01517905224743498,0.00011258732213282649,0.03540124193933604,0.15,0.048,False,False,False,False,False
2025-07-04 07:00:00,0.03513012941281954,-0.014820448323167864,0.00011396094689669052,0.03195306902316694,0.15,0.048,False,False,False,False,False
2025-07-04 08:00:00,0.05135712762796053,-0.015148779078075698,0.0001147270519915027,0.03195306902316694,0.15,0.048,False,False,False,False,False
2025-07-04 09:00:00,0.05864433254761968,-0.0223102694108892,0.00011528078833139536,0.030114043467876758,0.15,0.048,False,False,False,False,False
2025-07-04 10:00:00,0.061384578553780454,-0.024097072024090612,0.0001161438024718247,0.02907959159302604,0.15,0.048,False,False,False,False,False
2025-07-04 11:00:00,0.059152067815170455,-0.02409707202415538,0.00011695848864355993,0.02907959159302604,0.15,0.048,False,False,False,False,False
2025-07-04 12:00:00,0.03388378891896316,-0.02343396184790797,0.00011688203260241503,0.026665870551707667,0.15,0.07834273488543333,False,False,False,False,False
2025-07-04 17:00:00,0.004780285953070004,-0.011394290990614127,0.00012658667897808587,0.028045139718175304,0.41321481310573366,0.1639717555978681,False,False,False,False,False
2025-07-05 05:00:00,0.004975297032090034,-0.010491600012896802,0.00011062823788998211,0.02999910437067113,0.15,0.048,False,False,False,False,False
2025-07-05 06:00:00,0.013833741309389769,-0.014785989359277663,0.00011255432229516996,0.034021972772868406,0.15,0.048,False,False,False,False,False
2025-07-05 07:00:00,0.028195723509011224,-0.014454634210820674,0.00011399152753622541,0.030573799856699307,0.15,0.048,False,False,False,False,False
2025-07-05 08:00:00,0.04502898602652362,-0.014855565731780885,0.00011477967660152059,0.030803678051110582,0.15,0.048,False,False,False,False,False
2025-07-05 09:00:00,0.06050426358339077,-0.014606197789569224,0.00011537668060509839,0.0289646524958204,0.15,0.048,False,False,False,False,False
2025-07-05 10:00:00,0.060225439957926764,-0.0214807754619191,0.00011629742666636852,0.027930200620969667,0.15,0.048,False,False,False,False,False
2025-07-05 11:00:00,0.06833049669259547,-0.023812881948603492,0.00011723117381261182,0.028045139718175304,0.15,0.048,False,False,False,False,False
2025-07-05 12:00:00,0.07393933300118988,-0.02314977177247049,0.00011742131470617175,0.025631418676856945,0.15,0.048,False,False,False,False,False
2025-07-05 13:00:00,0.05740656147927228,-0.03930152310076056,0.00011762104364937389,0.026091175065679484,0.15,0.048,False,False,False,False,False
2025-07-05 15:00:00,0.01233361035866729,-0.020732629202140532,0.00012033270708989267,0.023907332218772392,0.48037040473858794,0.09076518138826944,False,False,False,False,False
2025-07-05 18:00:00,0.004426946978219997,-0.016049303533128452,0.00012342963669007156,0.028160078815380945,0.3955530531256827,0.14967916839932008,False,False,False,False,False
2025-07-06 05:00:00,0.0026086038301206755,-0.012801779719229382,0.00011055207152862255,0.04045856221638405,0.1503006012024048,0.048,False,False,False,False,False
2025-07-06 06:00:00,0.018450955647716417,-0.01338075776815283,0.00011251996032200358,0.04034362311917841,0.15,0.048,False,False,False,False,False
2025-07-06 07:00:00,0.03650505988975161,-0.013126014802147798,0.00011398287712343471,0.03655063291139241,0.15,0.048,False,False,False,False,False
2025-07-06 08:00:00,0.0492771534615953,-0.016299621894663035,0.00011483359010062612,0.03597593742536422,0.15,0.048,False,False,False,False,False
2025-07-06 09:00:00,0.05977978394506786,-0.019781193016461553,0.00011529464957110913,0.03379209457845713,0.15,0.048,False,False,False,False,False
2025-07-06 10:00:00,0.05242278385351526,-0.038553391711548854,0.00011586166303890878,0.03241282541198949,0.15,0.048,False,False,False,False,False
2025-07-06 11:00:00,0.05273924845202915,-0.04172474755955212,0.00011640923417889088,0.03229788631478386,0.15,0.048,False,False,False,False,False
2025-07-06 13:00:00,0.06692474448864717,-0.021721935250260754,0.00011659704823300537,0.029309469787437304,0.5525935836551668,0.048,False,False,False,False,False
2025-07-06 14:00:00,0.04565529125208534,-0.021529686772306017,0.00011725778747137747,0.02758538332935276,0.5514883964878564,0.06290747290056431,False,False,False,False,False
2025-07-06 18:00:00,0.003466447585059996,-0.01604930353311073,0.00012256907253398928,0.03344727728684022,0.4227699470146445,0.1521464654148139,False,False,False,False,False
2025-07-07 05:00:00,0.0009046243842236079,-0.014179348377955543,0.00011047874648792487,0.0468951516598997,0.1503006012024048,0.048,False,False,False,False,False
2025-07-07 06:00:00,0.016147154135508057,-0.014193295290639346,0.00011250978423479428,0.04402167422975878,0.15,0.048,False,False,False,False,False
2025-07-07 07:00:00,0.027657360775823907,-0.013938894605844637,0.00011413829270438282,0.039998805827561504,0.15,0.048,False,False,False,False,False
2025-07-07 08:00:00,0.04077795513752123,-0.01724925751767255,0.00011498639711717352,0.039194232147122046,0.15,0.048,False,False,False,False,False
2025-07-07 09:00:00,0.044577387220119995,-0.024739793250758674,0.00011547395753577818,0.036665572008598046,0.15,0.048,False,False,False,False,False
2025-07-07 10:00:00,0.041809997641489634,-0.03980208912909004,0.00011600119416726297,0.03494148555051349,0.15,0.048,False,False,False,False,False
2025-07-07 11:00:00,0.037412444881446495,-0.052337925200918275,0.0001165920243962433,0.03471160735610222,0.17084779762906463,0.048,False,False,False,False,False
2025-07-07 13:00:00,0.06257413880188081,-0.022138844284672204,0.0001168285606480322,0.03114849534272749,0.6221031891660572,0.048,False,False,False,False,False
2025-07-07 14:00:00,0.05935599977404614,-0.022021829460554566,0.0001170658037432916,0.029769226176259853,0.6208589827877252,0.048,False,False,False,False,False
2025-07-07 15:00:00,0.0056948000635644955,-0.016049303533149015,0.000118560668588551,0.0302289825650824,0.5887713642455171,0.09825639937250827,False,False,False,False,False
2025-07-07 18:00:00,0.005641373083580001,-0.016049303533072268,0.00012077399374552772,0.036665572008598046,0.4807094969627223,0.15033859975348773,False,False,False,False,False
2025-07-08 06:00:00,0.01326476218229116,-0.015979887531963284,0.00011192987547093024,0.05517076665870552,0.15,0.048,False,False,False,False,False
2025-07-08 07:00:00,0.02384996208657492,-0.02012655149304139,0.00011477426566413239,0.049998507284451876,0.15,0.048,False,False,False,False,False
2025-07-08 08:00:00,0.03655550848429538,-0.020727504271051335,0.0001167659200805009,0.04907899450680678,0.15,0.048,False,False,False,False,False
2025-07-08 09:00:00,0.03912398558927947,-0.03276441857160294,0.00011761986757423972,0.04574576068784333,0.15,0.048,False,False,False,False,False
2025-07-08 10:00:00,0.02432776411741814,-0.04997099956546953,0.00011790694406395348,0.04367685693814188,0.15,0.048,False,False,False,False,False
2025-07-08 11:00:00,0.03929404662327777,-0.04990468854777916,0.00011801124355992844,0.04333203964652496,0.15,0.048,False,False,False,False,False
2025-07-08 14:00:00,0.054375013685717545,-0.026810254298820342,0.00011706092557289804,0.03724026749462622,0.85,0.048,False,False,False,False,False
2025-07-08 15:00:00,0.008079600673746285,-0.026986966745729382,0.00011780897330679786,0.03792990207786004,0.8482999999999999,0.08710856519284498,False,False,False,False,False
2025-07-08 18:00:00,0.007506901836254999,-0.01604930353314508,0.00011991677919275492,0.04597563888225459,0.712228109558293,0.1480664115499023,False,False,False,False,False
2025-07-09 05:00:00,0.011550434927088502,-0.004157233148484669,0.00010970021067978534,0.09310066873656556,0.16255987140136618,0.048,False,False,False,False,False
2025-07-09 06:00:00,0.009817462119098628,-0.023541474446663026,0.0001116062556283542,0.08482505373775973,0.1503006012024048,0.048,False,False,False,False,False
2025-07-09 07:00:00,0.015481369699128302,-0.03256753927331913,0.0001143749787549195,0.07976773346071173,0.15,0.048,False,False,False,False,False
2025-07-09 08:00:00,0.03162301436213525,-0.03138192946861563,0.00011656178901699464,0.07517016957248626,0.15,0.048,False,False,False,False,False
2025-07-09 13:00:00,0.007300008416621755,-0.0345656609990531,0.00011813897581574242,0.06137747790780988,0.85,0.13646377854182962,False,False,False,False,False
2025-07-09 14:00:00,0.044753294654804966,-0.03505896273491135,0.00011807718290250448,0.06149241700501552,0.85,0.13646377854182962,False,False,False,False,False
2025-07-09 16:00:00,0.022874896479022553,-0.03130748893260456,0.00012238469568962433,0.06620491999044661,0.85,0.1670049699252707,False,False,False,False,False
2025-07-10 07:00:00,0.006413410041240051,-0.04392879709556653,0.00011404943074418605,0.0916064604728923,0.15,0.048,False,False,False,False,False
2025-07-10 08:00:00,0.004904779011828161,-0.061597604127023246,0.00011522376263416816,0.08562962741819918,0.15,0.048,False,False,False,False,False
2025-07-10 12:00:00,0.035641888383177785,-0.06161416868168744,0.00011804668935286227,0.07310126582278482,0.85,0.048,False,False,False,False,False
2025-07-10 13:00:00,0.0406379820528955,-0.037776128589700635,0.0001182921508206619,0.07034272748984953,0.85,0.06534639341230306,False,False,False,False,False
2025-07-10 18:00:00,0.004254595974955003,-0.016049303533129333,0.00012417963810957067,0.08896286123716263,0.6142914541211081,0.21240295141135784,False,False,False,False,False
2025-07-11 07:00:00,0.016095377321029843,-0.03016113948871141,0.00011394794343559928,0.08781347026510629,0.15,0.048,False,False,False,False,False
2025-07-11 08:00:00,0.03493508444362622,-0.03036607041003678,0.0001148760078372093,0.08195157630761882,0.15,0.048,False,False,False,False,False
2025-07-11 09:00:00,0.037837397303537725,-0.042154244640921934,0.00011536487016189625,0.07792870790542156,0.15,0.048,False,False,False,False,False
2025-07-11 10:00:00,0.0349514649144995,-0.05578426544334258,0.00011601068283318426,0.07390583950322427,0.15,0.048,False,False,False,False,False
2025-07-11 15:00:00,0.034974577106018624,-0.03621755996324967,0.00011943359868291594,0.06999791019823264,0.85,0.13680587883354473,False,False,False,False,False
2025-07-11 17:00:00,0.0037437010444535453,-0.03083348903831736,0.0001251755922334526,0.07930797707188919,0.837152295560921,0.1585888331613697,False,False,False,False,False
2025-07-11 18:00:00,0.00224061510083,-0.01604930353306583,0.00012282305207513418,0.08516987102937665,0.7485699593071462,0.1585888331613697,False,False,False,False,False
2025-07-12 06:00:00,0.008332575403375777,-0.022094271081641005,0.00011227901099910556,0.07827352519703845,0.15,0.048,False,False,False,False,False
2025-07-12 07:00:00,0.014023433104345399,-0.032977725475648215,0.0001139705450706619,0.07252657033675662,0.15,0.048,False,False,False,False,False
2025-07-12 08:00:00,0.011289987174028708,-0.051148406824201256,0.00011510519248300537,0.06942321471220445,0.15,0.048,False,False,False,False,False
2025-07-12 12:00:00,0.05986284473147426,-0.0323588605477194,0.0001179306864423077,0.05746954860281825,0.85,0.048,False,False,False,False,False
2025-07-12 13:00:00,0.04131472898389252,-0.03229760176701753,0.00011775003762388194,0.05609027943635061,0.85,0.05922982715886396,False,False,False,False,False
2025-07-13 07:00:00,0.012116911312226386,-0.030672878566423367,0.00011388280277862254,0.06654973728206354,0.15,0.048,False,False,False,False,False
2025-07-13 08:00:00,0.021368725228012003,-0.031182272659364046,0.00011490693755948122,0.0642509553379508,0.15,0.048,False,False,False,False,False
2025-07-13 14:00:00,0.05451238034606281,-0.027369817308317924,0.00011753297438282648,0.050343324576068785,0.8482999999999999,0.11925152647699973,False,False,False,False,False
2025-07-13 15:00:00,0.04176511993092554,-0.024171817767872902,0.00011935228771601074,0.05126283735371388,0.8301997200480488,0.11925152647699973,False,False,False,False,False
2025-07-13 16:00:00,0.00699211911080634,-0.016049303533062078,0.00012402249891323793,0.05379149749223788,0.7736500374526466,0.14202050471894026,False,False,False,False,False
2025-07-14 06:00:00,0.003385068612334053,-0.027298338086494057,0.00011217970011135958,0.07149211846190591,0.15,0.048,False,False,False,False,False
2025-07-14 07:00:00,0.021687312784414527,-0.025821062755260124,0.00011398883105545618,0.06574516360162408,0.15,0.048,False,False,False,False,False
2025-07-14 08:00:00,0.012236758848558323,-0.04857936418710612,0.00011509164664713775,0.06344638165751135,0.15,0.048,False,False,False,False,False
2025-07-14 12:00:00,0.0720135838929943,-0.027157780858648974,0.00011681932911940967,0.05206741103415333,0.85,0.048,False,False,False,False,False
2025-07-14 13:00:00,0.06762735500662964,-0.027151798913095725,0.0001168669764852415,0.0510329591593026,0.85,0.048,False,False,False,False,False
