timestamp,electricity_inflexible_load_mwh,electricity_charge_mwh,electricity_dispatch_mwh,electricity_load_mwh,heat_inflexible_load_mwh,heat_charge_mwh,heat_dispatch_mwh,heat_load_mwh,pv_generation_mwh,grid_import_mwh,grid_export_mwh,heat_pump_output,dh_import,grid_import_emissions_kg,grid_export_emissions_kg,dh_emissions_kg,total_load_mwh
2025-01-01 00:00:00,0.015429790253130588,0.006612767251341681,0.0,0.02204255750447227,0.12608818963458324,0.132409839981,0.0,0.2584980296155832,-0.0,0.027561737372049998,-0.0,-0.0,0.258498029616,1.5792875514184648,-0.0,8.763083203982399,0.2805405871200555
2025-01-01 01:00:00,0.014499923307692314,0.006214252846153848,0.0,0.020714176153846162,0.09861774540243613,-0.0,0.0,0.09861774540243613,-0.0,0.030549226840799998,-0.0,-0.0,0.0986177454024,1.7504706979778397,-0.0,3.3431415691413595,0.11933192155628229
2025-01-01 02:00:00,0.01320890883407871,0.005660960928890876,0.0,0.018869869762969588,0.09425005970862191,0.132409839981,0.0,0.2266598996896219,-0.0,0.0292582123672,-0.0,-0.0,0.2266598996896,1.6764955686405598,-0.0,7.683770599477439,0.2455297694525915
2025-01-01 03:00:00,0.01186515869275492,0.0050850680111806795,0.0,0.0169502267039356,0.10356012658227849,0.132409839981,0.0,0.2359699665632785,-0.0,0.0279144622259,-0.0,-0.0,0.235969966563,1.59949868554407,-0.0,7.9993818664857,0.2529201932672141
2025-01-01 04:00:00,0.010752470433810377,0.00460820161449016,0.0,0.015360672048300536,0.1378119775495582,0.021423489371499974,0.0,0.15923546692105817,-0.0,0.0268017739669,-0.0,-0.0,0.15923546692149998,1.53574164830337,-0.0,5.398082328638849,0.17459613896935872
2025-01-01 05:00:00,0.010016928725849734,0.0042929694539356,0.0,0.014309898179785334,0.2044766539288273,-0.0,0.0,0.2044766539288273,-0.0,0.0100169287258,-0.0,-0.0,0.204476653929,0.57397001598834,-0.0,6.9317585681931,0.21878655210861264
2025-01-01 06:00:00,0.009816269584078711,0.004206972678890876,0.0,0.014023242262969587,0.20872940052543587,-0.0,0.0,0.20872940052543587,-0.0,0.018316211716909996,-0.0,-0.0,0.208729400525,1.0495189313789426,-0.0,7.0759266777975,0.22275264278840545
2025-01-01 07:00:00,0.01029028664624329,0.004410122848389981,0.0,0.014700409494633273,0.20160317649868637,-0.0,0.0,0.20160317649868637,-0.0,0.0102902866462,-0.0,-0.0,0.201603176499,0.58963342482726,-0.0,6.8343476833161,0.21630358599331964
2025-01-01 08:00:00,0.011920432984347048,0.005108756993291592,0.0,0.01702918997763864,0.19677573441604967,0.0843324576069,0.0,0.2811081920229497,-0.0,0.02143931282598,-0.0,-0.0,0.2811081920229,1.228472624928654,-0.0,9.529567709576309,0.2981373820005883
2025-01-01 09:00:00,0.014872375992397137,0.0063738754253130575,0.0,0.021246251417710194,0.186546154764748,0.132409839981,0.0,0.318955994745748,0.000950093351346,0.02124625141771,-0.0,0.0033366174967052564,0.31592549969827166,1.217410206234783,-0.0,10.70987443977141,0.3402022461634582
2025-01-01 10:00:00,0.01818230556842576,0.0077924166721824685,0.0,0.02597472224060823,0.17987968712682112,0.0246298065439,0.0,0.20450949367072113,0.0116201746434,0.0181823055684,-0.0,0.04092995669269733,0.16388565942721003,1.0418461090693198,-0.0,5.55572385458242,0.23048421591132937
2025-01-01 11:00:00,0.02117874231708408,0.00907660385017889,0.0,0.03025534616726297,0.17344309768330546,0.07433275615,0.0,0.24777585383330547,0.0178904877366,0.026002754722269997,-0.0,0.06282931495306447,0.18525266132886523,1.4899578455860707,-0.0,6.280065219048531,0.27803120000056847
2025-01-01 12:00:00,0.023022318605098388,0.009866707973613595,0.0,0.03288902657871198,0.1703397420587533,0.132409839981,0.0,0.30274958203975333,0.0210266480723,0.0390716221382,-0.0,0.07320730597003972,0.2298483985188586,2.2388039485188598,-0.0,7.791860709789306,0.3356386086184653
2025-01-01 13:00:00,0.023769412275939174,0.010186890975402502,0.0,0.03395630325134168,0.16815589921184615,0.132409839981,0.0,0.3005657391928461,0.0196307259906,0.039818715808999997,-0.0,0.06742365863035064,0.23344820301159247,2.2816124158556996,-0.0,7.913894082092985,0.3345220424441878
2025-01-01 14:00:00,0.024106439726296957,0.010331331311270123,0.0,0.03443777103756708,0.16815589921184615,-0.0,0.0,0.16815589921184615,0.0143596890001,0.0344377710376,-0.0,0.04846627903081174,0.11999574263016174,1.97328428045448,-0.0,4.067855675162483,0.20259367024941322
2025-01-01 15:00:00,0.024549125915474056,0.010521053963774596,0.0,0.03507017987924865,0.1729833412944829,0.132409839981,0.0,0.3053931812754829,0.00493582135715,0.0350701798793,-0.0,0.016330109108442115,0.29466814821389375,2.0095213070838898,-0.0,9.989250224450998,0.3404633611547315
2025-01-01 16:00:00,0.027369164307692317,0.011729641846153849,0.0,0.039098806153846165,0.1820635299737282,-0.0,0.0,0.1820635299737282,-0.0,-0.0,-0.0,-0.0,0.182063529974,-0.0,-0.0,6.1719536661186,0.22116233612757438
2025-01-01 17:00:00,0.032234263779069766,0.013814684476744185,0.0,0.04604894825581395,0.19102877955576786,0.132409839981,0.0,0.3234386195367679,-0.0,-0.0,-0.0,-0.0,0.32343861953700004,-0.0,-0.0,10.9645692023043,0.36948756779258185
2025-01-01 18:00:00,0.031505877079159215,0.01350251874821109,0.0,0.045008395827370304,0.19907451636016238,0.127828695963,0.0,0.3269032123231624,-0.0,-0.0,-0.0,-0.0,0.326903212323,-0.0,-0.0,11.0820188977497,0.3719116081505327
