timestamp,electricity_load_mwh,heat_load_mwh,pv_generation_mwh,grid_import_mwh,grid_import_gross_mwh,grid_export_mwh,grid_export_gross_mwh,dh_heat_delivered_mwh_th,total_load_mwh,grid_import_emissions_kg,dh_emissions_kg,total_emissions_kg
2025-07-07 01:00:00,0.013639335375670839,0.02282362073083353,-0.0,0.010023299416767998,0.010227856547722448,-0.0,-0.0,0.0228236207308,0.036462956106504366,0.5743350565808063,0.77372074277412,1.3480557993549263
2025-07-07 02:00:00,0.012849463993738819,0.02462980654406496,-0.0,0.0128494639937,0.0131116979527551,-0.0,-0.0,0.0246298065441,0.03747927053780378,0.73627428683901,0.8349504418449899,1.5712247286839998
2025-07-07 03:00:00,0.012523756502683362,0.04088547886314784,-0.0,0.0125237565027,0.012779343370102041,-0.0,-0.0,0.0408854788631,0.053409235365831205,0.71761124760471,1.3860177334590897,2.1036289810637996
2025-07-07 04:00:00,0.013021923823792487,0.06058932409839981,0.00772105022929,0.00530087359451,0.00540905468827551,-0.0,-0.0,0.0605893240984,0.0736112479221923,0.30374005696542294,2.0539780869357602,2.357718143901183
2025-07-07 05:00:00,0.014969637839892667,0.06699307379985671,0.0256103310598,-0.0,-0.0,0.010108658558904998,0.010640693219899999,0.0669930737999,0.08196271163974937,-0.0,2.2710652018166098,2.2710652018166098
2025-07-07 06:00:00,0.017871120335420394,0.06288810604251253,0.0437000838786,-0.0,-0.0,0.024537515366039996,0.0258289635432,0.0628881060425,0.08075922637793292,-0.0,2.13190679484075,2.13190679484075
2025-07-07 07:00:00,0.02019756100626118,0.057141151182230725,0.0571901986532,-0.0,-0.0,0.035143005764555,0.0369926376469,0.0571411511822,0.0773387121884919,-0.0,1.9370850250765799,1.9370850250765799
2025-07-07 08:00:00,0.02140913873881932,0.05599176021017435,0.0751598179375,-0.0,-0.0,0.05106314523876499,0.0537506791987,0.0559917602102,0.07740089894899367,-0.0,1.8981206711257799,1.8981206711257799
2025-07-07 09:00:00,0.022105653622540248,0.05237938858371149,0.0871373162814,-0.0,-0.0,0.061780079525955,0.06503166265890001,0.0523793885837,0.07448504220625174,-0.0,1.77566127298743,1.77566127298743
2025-07-07 10:00:00,0.02285884881037567,0.04991640792930499,0.0998138071295,-0.0,-0.0,0.073107210403145,0.0769549583191,0.0499164079293,0.07277525673968066,-0.0,1.69216622880327,1.69216622880327
2025-07-07 11:00:00,0.02370289199463328,0.04958801050871746,0.108311470525,-0.0,-0.0,0.08037814960387998,0.08460857853039999,0.0495880105087,0.07329090250335074,-0.0,1.68103355624493,1.68103355624493
2025-07-07 12:00:00,0.02391515106440072,0.04515464533078577,0.111681711241,-0.0,-0.0,0.08337823216777,0.0877665601766,0.0451546453308,0.06906979639518648,-0.0,1.5307424767141198,1.5307424767141198
2025-07-07 13:00:00,0.024040800925760285,0.0444978504896107,0.104834919461,-0.0,-0.0,0.07675441260843999,0.0807941185352,0.0444978504896,0.06853865141537098,-0.0,1.50847713159744,1.50847713159744
2025-07-07 14:00:00,0.024379719633273705,0.042527465966085504,0.101567632966,-0.0,-0.0,0.07246509426927893,0.07627904659924098,0.0425274659661,0.06690718559935921,-0.0,1.44168109625079,1.44168109625079
2025-07-07 15:00:00,0.02651524084078712,0.04318426080726057,0.0935793948431,-0.0,-0.0,0.025710946302184998,0.0270641540023,0.0431842608073,0.0696995016480477,-0.0,1.4639464413674699,1.4639464413674699
2025-07-07 16:00:00,0.031624509673524155,0.04515464533078577,0.0753269777074,-0.0,-0.0,0.003517344632205001,0.0037024680339000013,0.0451546453308,0.07677915500430993,-0.0,1.5307424767141198,1.5307424767141198
2025-07-07 17:00:00,0.03247732427549195,0.049095414377836155,0.0565423727088,-0.0,-0.0,-0.0,-0.0,0.0490954143778,0.0815727386533281,-0.0,1.6643345474074198,1.6643345474074198
2025-07-07 18:00:00,0.02967713392218247,0.05237938858371149,0.042761584735,-0.0,-0.0,-0.0,-0.0,0.0523793885837,0.08205652250589396,-0.0,1.77566127298743,1.77566127298743
2025-07-07 19:00:00,0.02716758796958856,0.05517076665870552,0.024830625811,-0.0,-0.0,-0.0,-0.0,0.0551707666587,0.08233835462829407,-0.0,1.87028898972993,1.87028898972993
2025-07-07 20:00:00,0.02552888958407871,0.05451397181753045,0.007181994248,-0.0,-0.0,-0.0,-0.0,0.0545139718175,0.08004286140160916,-0.0,1.8480236446132499,1.8480236446132499
2025-07-07 21:00:00,0.02399125428890877,0.04613983759254837,-0.0,-0.0,-0.0,-0.0,-0.0,0.0461398375925,0.07013109188145714,-0.0,1.56414049438575,1.56414049438575
2025-07-07 22:00:00,0.021333526381932023,0.033824934320515886,-0.0,-0.0,-0.0,-0.0,-0.0,0.0338249343205,0.05515846070244791,-0.0,1.14666527346495,1.14666527346495
2025-07-07 23:00:00,0.01821377264758497,0.030705158824934322,-0.0,-0.0,-0.0,-0.0,-0.0,0.030705158824899995,0.04891893147251929,-0.0,1.0409048841641098,1.0409048841641098
